"Sample1" "Sample2" "matchedGenotypes" "commonGenotypes" "proportionMatch" "proportionCommon" "totalLoci"
"138" "90763_238A_S5_L001_R1_001" "90768_076A_S25_L001_R1_001" 69 89 0.775280898876405 0.186974789915966 476
"139" "90763_238A_S5_L001_R1_001" "90768_077A_S26_L001_R1_001" 72 99 0.727272727272727 0.207983193277311 476
"140" "90763_238A_S5_L001_R1_001" "90768_078A_S27_L001_R1_001" 148 184 0.804347826086957 0.38655462184874 476
"141" "90763_238A_S5_L001_R1_001" "90768_083A_S28_L001_R1_001" 82 97 0.845360824742268 0.203781512605042 476
"142" "90763_238A_S5_L001_R1_001" "90768_084A_S29_L001_R1_001" 94 114 0.824561403508772 0.239495798319328 476
"143" "90763_238A_S5_L001_R1_001" "90768_088A_S30_L001_R1_001" 32 38 0.842105263157895 0.0798319327731092 476
"144" "90763_238A_S5_L001_R1_001" "90768_090A_S31_L001_R1_001" 5 10 0.5 0.0210084033613445 476
"145" "90763_238A_S5_L001_R1_001" "90768_104A_S32_L001_R1_001" 5 6 0.833333333333333 0.0126050420168067 476
"146" "90768_005A_S6_L001_R1_001" "90768_009A_S7_L001_R1_001" 37 43 0.86046511627907 0.0903361344537815 476
"147" "90768_005A_S6_L001_R1_001" "90768_014A_S8_L001_R1_001" 26 37 0.702702702702703 0.0777310924369748 476
"148" "90768_005A_S6_L001_R1_001" "90768_015A_S9_L001_R1_001" 70 100 0.7 0.210084033613445 476
"149" "90768_005A_S6_L001_R1_001" "90768_018A_S10_L001_R1_001" 37 53 0.69811320754717 0.111344537815126 476
"150" "90768_005A_S6_L001_R1_001" "90768_027A_S11_L001_R1_001" 85 117 0.726495726495726 0.245798319327731 476
"151" "90768_005A_S6_L001_R1_001" "90768_029A_S12_L001_R1_001" 114 145 0.786206896551724 0.304621848739496 476
"152" "90768_005A_S6_L001_R1_001" "90768_034A_S13_L001_R1_001" 38 47 0.808510638297872 0.0987394957983193 476
"153" "90768_005A_S6_L001_R1_001" "90768_040A_S14_L001_R1_001" 91 122 0.745901639344262 0.256302521008403 476
"154" "90768_005A_S6_L001_R1_001" "90768_042A_S15_L001_R1_001" 71 97 0.731958762886598 0.203781512605042 476
