"Sample1" "Sample2" "matchedGenotypes" "commonGenotypes" "proportionMatch" "proportionCommon" "totalLoci"
"158" "90768_005C_S70_L001_R1_001" "90768_056C_S83_L001_R1_001" 1 2 0.5 0.00420168067226891 476
"159" "90768_005C_S70_L001_R1_001" "90768_057C_S84_L001_R1_001" 8 14 0.571428571428571 0.0294117647058824 476
"160" "90768_005C_S70_L001_R1_001" "90768_061C_S85_L001_R1_001" 1 1 1 0.00210084033613445 476
"161" "90768_005C_S70_L001_R1_001" "90768_064C_S86_L001_R1_001" 4 7 0.571428571428571 0.0147058823529412 476
"162" "90768_005C_S70_L001_R1_001" "90768_067C_S87_L001_R1_001" 3 6 0.5 0.0126050420168067 476
"163" "90768_005C_S70_L001_R1_001" "90768_075C_S88_L001_R1_001" 25 36 0.694444444444444 0.0756302521008403 476
"164" "90768_005C_S70_L001_R1_001" "90768_076C_S89_L001_R1_001" 13 15 0.866666666666667 0.0315126050420168 476
"165" "90768_005C_S70_L001_R1_001" "90768_077C_S90_L001_R1_001" 6 7 0.857142857142857 0.0147058823529412 476
"166" "90768_005C_S70_L001_R1_001" "90768_078C_S91_L001_R1_001" 70 118 0.593220338983051 0.247899159663866 476
"167" "90768_005C_S70_L001_R1_001" "90768_083C_S92_L001_R1_001" 0 1 0 0.00210084033613445 476
"168" "90768_005C_S70_L001_R1_001" "90768_084C_S93_L001_R1_001" 5 9 0.555555555555556 0.0189075630252101 476
"169" "90768_005C_S70_L001_R1_001" "90768_088C_S94_L001_R1_001" 1 1 1 0.00210084033613445 476
"170" "90768_005C_S70_L001_R1_001" "90768_090C_S95_L001_R1_001" 0 0 NA 0 476
"171" "90768_005C_S70_L001_R1_001" "90768_104C_S96_L001_R1_001" 1 1 1 0.00210084033613445 476
"172" "90768_009C_S71_L001_R1_001" "90768_014C_S72_L001_R1_001" 0 0 NA 0 476
"173" "90768_009C_S71_L001_R1_001" "90768_015C_S73_L001_R1_001" 0 0 NA 0 476
"174" "90768_009C_S71_L001_R1_001" "90768_018C_S74_L001_R1_001" 0 0 NA 0 476
"175" "90768_009C_S71_L001_R1_001" "90768_027C_S75_L001_R1_001" 0 1 0 0.00210084033613445 476
"176" "90768_009C_S71_L001_R1_001" "90768_029C_S76_L001_R1_001" 0 0 NA 0 476
"177" "90768_009C_S71_L001_R1_001" "90768_034C_S77_L001_R1_001" 0 0 NA 0 476
"178" "90768_009C_S71_L001_R1_001" "90768_040C_S78_L001_R1_001" 1 1 1 0.00210084033613445 476
"179" "90768_009C_S71_L001_R1_001" "90768_042C_S79_L001_R1_001" 0 0 NA 0 476
"180" "90768_009C_S71_L001_R1_001" "90768_044C_S80_L001_R1_001" 0 1 0 0.00210084033613445 476
"181" "90768_009C_S71_L001_R1_001" "90768_054C_S81_L001_R1_001" 1 1 1 0.00210084033613445 476
"182" "90768_009C_S71_L001_R1_001" "90768_055C_S82_L001_R1_001" 1 2 0.5 0.00420168067226891 476
"183" "90768_009C_S71_L001_R1_001" "90768_056C_S83_L001_R1_001" 0 0 NA 0 476
"184" "90768_009C_S71_L001_R1_001" "90768_057C_S84_L001_R1_001" 0 0 NA 0 476
"185" "90768_009C_S71_L001_R1_001" "90768_061C_S85_L001_R1_001" 0 0 NA 0 476
"186" "90768_009C_S71_L001_R1_001" "90768_064C_S86_L001_R1_001" 0 0 NA 0 476
"187" "90768_009C_S71_L001_R1_001" "90768_067C_S87_L001_R1_001" 0 0 NA 0 476
"188" "90768_009C_S71_L001_R1_001" "90768_075C_S88_L001_R1_001" 1 1 1 0.00210084033613445 476
"189" "90768_009C_S71_L001_R1_001" "90768_076C_S89_L001_R1_001" 1 1 1 0.00210084033613445 476
"190" "90768_009C_S71_L001_R1_001" "90768_077C_S90_L001_R1_001" 1 1 1 0.00210084033613445 476
"191" "90768_009C_S71_L001_R1_001" "90768_078C_S91_L001_R1_001" 1 2 0.5 0.00420168067226891 476
"192" "90768_009C_S71_L001_R1_001" "90768_083C_S92_L001_R1_001" 0 0 NA 0 476
"193" "90768_009C_S71_L001_R1_001" "90768_084C_S93_L001_R1_001" 0 0 NA 0 476
"194" "90768_009C_S71_L001_R1_001" "90768_088C_S94_L001_R1_001" 0 0 NA 0 476
"195" "90768_009C_S71_L001_R1_001" "90768_090C_S95_L001_R1_001" 0 0 NA 0 476
"196" "90768_009C_S71_L001_R1_001" "90768_104C_S96_L001_R1_001" 0 0 NA 0 476
"197" "90768_014C_S72_L001_R1_001" "90768_015C_S73_L001_R1_001" 0 0 NA 0 476
"198" "90768_014C_S72_L001_R1_001" "90768_018C_S74_L001_R1_001" 0 0 NA 0 476
"199" "90768_014C_S72_L001_R1_001" "90768_027C_S75_L001_R1_001" 0 0 NA 0 476
"200" "90768_014C_S72_L001_R1_001" "90768_029C_S76_L001_R1_001" 2 2 1 0.00420168067226891 476
"201" "90768_014C_S72_L001_R1_001" "90768_034C_S77_L001_R1_001" 0 0 NA 0 476
"202" "90768_014C_S72_L001_R1_001" "90768_040C_S78_L001_R1_001" 1 1 1 0.00210084033613445 476
"203" "90768_014C_S72_L001_R1_001" "90768_042C_S79_L001_R1_001" 0 0 NA 0 476
"204" "90768_014C_S72_L001_R1_001" "90768_044C_S80_L001_R1_001" 2 2 1 0.00420168067226891 476
"205" "90768_014C_S72_L001_R1_001" "90768_054C_S81_L001_R1_001" 0 0 NA 0 476
"206" "90768_014C_S72_L001_R1_001" "90768_055C_S82_L001_R1_001" 2 2 1 0.00420168067226891 476
"207" "90768_014C_S72_L001_R1_001" "90768_056C_S83_L001_R1_001" 0 0 NA 0 476
"208" "90768_014C_S72_L001_R1_001" "90768_057C_S84_L001_R1_001" 0 0 NA 0 476
"209" "90768_014C_S72_L001_R1_001" "90768_061C_S85_L001_R1_001" 0 0 NA 0 476
"210" "90768_014C_S72_L001_R1_001" "90768_064C_S86_L001_R1_001" 0 0 NA 0 476
"211" "90768_014C_S72_L001_R1_001" "90768_067C_S87_L001_R1_001" 0 0 NA 0 476
"212" "90768_014C_S72_L001_R1_001" "90768_075C_S88_L001_R1_001" 0 0 NA 0 476
"213" "90768_014C_S72_L001_R1_001" "90768_076C_S89_L001_R1_001" 1 1 1 0.00210084033613445 476
"214" "90768_014C_S72_L001_R1_001" "90768_077C_S90_L001_R1_001" 1 1 1 0.00210084033613445 476
"215" "90768_014C_S72_L001_R1_001" "90768_078C_S91_L001_R1_001" 1 2 0.5 0.00420168067226891 476
"216" "90768_014C_S72_L001_R1_001" "90768_083C_S92_L001_R1_001" 0 0 NA 0 476
"217" "90768_014C_S72_L001_R1_001" "90768_084C_S93_L001_R1_001" 0 0 NA 0 476
"218" "90768_014C_S72_L001_R1_001" "90768_088C_S94_L001_R1_001" 0 0 NA 0 476
"219" "90768_014C_S72_L001_R1_001" "90768_090C_S95_L001_R1_001" 0 0 NA 0 476
"220" "90768_014C_S72_L001_R1_001" "90768_104C_S96_L001_R1_001" 0 0 NA 0 476
"221" "90768_015C_S73_L001_R1_001" "90768_018C_S74_L001_R1_001" 0 0 NA 0 476
"222" "90768_015C_S73_L001_R1_001" "90768_027C_S75_L001_R1_001" 3 5 0.6 0.0105042016806723 476
"223" "90768_015C_S73_L001_R1_001" "90768_029C_S76_L001_R1_001" 5 8 0.625 0.0168067226890756 476
"224" "90768_015C_S73_L001_R1_001" "90768_034C_S77_L001_R1_001" 1 2 0.5 0.00420168067226891 476
"225" "90768_015C_S73_L001_R1_001" "90768_040C_S78_L001_R1_001" 5 8 0.625 0.0168067226890756 476
"226" "90768_015C_S73_L001_R1_001" "90768_042C_S79_L001_R1_001" 3 5 0.6 0.0105042016806723 476
"227" "90768_015C_S73_L001_R1_001" "90768_044C_S80_L001_R1_001" 5 11 0.454545454545455 0.023109243697479 476
